"country";"year";"iso_code";"population";"gdp";"biofuel_elec_per_capita";"biofuel_electricity";"biofuel_share_elec";"carbon_intensity_elec";"coal_elec_per_capita";"coal_electricity";"coal_prod_change_twh";"coal_prod_per_capita";"coal_production";"coal_share_elec";"electricity_demand";"electricity_generation";"energy_cons_change_pct";"energy_cons_change_twh";"energy_per_capita";"energy_per_gdp";"fossil_elec_per_capita";"fossil_electricity";"fossil_share_elec";"gas_elec_per_capita";"gas_electricity";"gas_prod_change_twh";"gas_prod_per_capita";"gas_production";"gas_share_elec";"greenhouse_gas_emissions";"hydro_elec_per_capita";"hydro_electricity";"hydro_share_elec";"low_carbon_elec_per_capita";"low_carbon_electricity";"low_carbon_share_elec";"net_elec_imports";"net_elec_imports_share_demand";"nuclear_cons_change_twh";"nuclear_consumption";"nuclear_elec_per_capita";"nuclear_electricity";"nuclear_energy_per_capita";"nuclear_share_elec";"oil_elec_per_capita";"oil_electricity";"oil_prod_change_twh";"oil_prod_per_capita";"oil_production";"oil_share_elec";"other_renewable_electricity";"other_renewable_exc_biofuel_electricity";"other_renewables_elec_per_capita";"other_renewables_elec_per_capita_exc_biofuel";"other_renewables_share_elec";"other_renewables_share_elec_exc_biofuel";"per_capita_electricity";"primary_energy_consumption";"renewables_elec_per_capita";"renewables_electricity";"renewables_share_elec";"solar_elec_per_capita";"solar_electricity";"solar_share_elec";"wind_elec_per_capita";"wind_electricity";"wind_share_elec"
"Australia";2003;"AUS";19699004;773868617728;85.791;1.69;0.748;709.847;8813.137;173.61;75.001;116708.828;2299.048;76.836;225.95;225.95;1.425;19.117;69082.789;1.759;10522.866;207.29;91.742;1530.534;30.15;7.441;17130.422;337.452;13.344;160.39;822.884;16.21;7.174;947.256;18.66;8.258;0;0;0;0;0;0;0;0;179.197;3.53;-53.317;17429.84;343.35;1.562;1.692;NA;85.883;NA;0.749;NA;11470.123;1360.862;947.256;18.66;8.258;3.046;0.06;0.027;35.535;0.7;0.31
"Australia";2004;"AUS";19925060;809419735040;141.53;2.82;1.23;713.999;8981.654;178.96;89.783;119890.773;2388.831;78.07;229.23;229.23;3.203;43.582;70486.32;1.735;10531.964;209.85;91.546;1373.145;27.36;21.851;18032.725;359.303;11.936;163.67;787.451;15.69;6.845;972.644;19.38;8.454;0;0;0;0;0;0;0;0;177.164;3.53;-43.491;15049.351;299.859;1.54;2.815;NA;141.292;NA;1.228;NA;11504.607;1404.444;972.644;19.38;8.454;3.513;0.07;0.031;40.15;0.8;0.349
"Australia";2005;"AUS";20171732;840554577920;191.853;3.87;1.677;716.651;9071.11;182.98;112.458;123999.695;2501.289;79.301;230.74;230.74;0.421;5.906;69917.164;1.678;10411.601;210.02;91.02;1153.099;23.26;23.05;18954.881;382.353;10.081;165.36;766.915;15.47;6.705;1027.18;20.72;8.98;0;0;0;0;0;0;0;0;187.391;3.78;-5.303;14602.427;294.556;1.638;3.871;NA;191.902;NA;1.678;NA;11438.78;1410.35;1027.18;20.72;8.98;3.966;0.08;0.035;64.447;1.3;0.563
"Australia";2006;"AUS";20467032;868838998016;192.016;3.93;1.651;712.761;9076.059;185.76;55.552;124924.836;2556.841;78.054;237.99;237.99;4.289;60.488;71863.758;1.693;10595.088;216.85;91.117;1333.364;27.29;24.469;19876.955;406.822;11.467;169.63;730.443;14.95;6.282;1032.88;21.14;8.883;0;0;0;0;0;0;0;0;185.664;3.8;-25.599;13140.994;268.957;1.597;3.932;NA;192.138;NA;1.652;NA;11627.969;1470.838;1032.88;21.14;8.883;4.886;0.1;0.042;105.536;2.16;0.908
"Australia";2007;"AUS";20830832;913875861504;205.465;4.28;1.76;709.774;8904.589;185.49;84.015;126776.273;2640.855;76.274;243.19;243.19;2.402;35.329;72304.695;1.648;10700.484;222.9;91.657;1603.393;33.4;20.69;20523.033;427.512;13.734;172.61;626.475;13.05;5.366;974.037;20.29;8.343;0;0;0;0;0;0;0;0;192.503;4.01;17.489;13751.064;286.446;1.649;4.275;NA;205.225;NA;1.758;NA;11674.521;1506.167;974.037;20.29;8.343;5.281;0.11;0.045;136.816;2.85;1.172
"Australia";2008;"AUS";21247876;942108901376;174.135;3.7;1.508;709.308;8670.985;184.24;79.766;128042.039;2720.621;75.084;245.38;245.38;1.698;25.578;72089.344;1.626;10648.594;226.26;92.208;1708.877;36.31;-10.683;19617.443;416.829;14.797;174.05;556.291;11.82;4.817;899.855;19.12;7.792;0;0;0;0;0;0;0;0;268.733;5.71;-0.739;13446.369;285.707;2.327;3.696;NA;173.952;NA;1.506;NA;11548.448;1531.745;899.855;19.12;7.792;6.589;0.14;0.057;162.84;3.46;1.41
"Australia";2009;"AUS";21660898;964937515008;128.804;2.79;1.116;700.4;8403.16;182.02;102.212;130319.328;2822.834;72.837;249.9;249.9;-1.449;-22.201;69689.844;1.564;10606.209;229.74;91.933;1898.351;41.12;50.147;21558.475;466.976;16.455;175.03;583.54;12.64;5.058;930.709;20.16;8.067;0;0;0;0;0;0;0;0;304.697;6.6;-5.278;12946.323;280.429;2.641;2.787;NA;128.656;NA;1.115;NA;11536.917;1509.545;930.709;20.16;8.067;13.388;0.29;0.116;204.978;4.44;1.777
"Australia";2010;"AUS";22019166;994067742720;110.813;2.44;0.972;687.174;7993.945;176.02;91.956;132375.109;2914.79;70.136;250.97;250.97;-0.047;-0.706;68523.875;1.518;10391.401;228.81;91.17;2124.967;46.79;59.279;23899.863;526.255;18.644;172.46;624.456;13.75;5.479;1006.396;22.16;8.83;0;0;0;0;0;0;0;0;272.49;6;6.104;13012.898;286.533;2.391;2.442;NA;110.883;NA;0.973;NA;11397.798;1508.839;1006.396;22.16;8.83;44.507;0.98;0.39;226.621;4.99;1.988
"Australia";2011;"AUS";22357032;1026035417088;114.953;2.57;1.003;661.737;7692.434;171.98;-63.976;127513.047;2850.813;67.106;256.28;256.28;3.298;49.764;69714.188;1.519;10093.916;225.67;88.056;2181.864;48.78;18.26;24355.43;544.515;19.034;169.59;875.34;19.57;7.636;1369.144;30.61;11.944;0;0;0;0;0;0;0;0;219.618;4.91;-37.521;11137.978;249.012;1.916;2.574;NA;115.129;NA;1.004;NA;11463.061;1558.602;1369.144;30.61;11.944;91.246;2.04;0.796;287.605;6.43;2.509
"Australia";2012;"AUS";22729272;1064162361344;136.388;3.1;1.237;658.182;7276.08;165.38;241.096;136032.031;3091.909;65.978;250.66;250.66;-1.443;-22.489;67583.031;1.443;9696.307;220.39;87.924;2191.447;49.81;38.343;25643.498;582.858;19.872;164.98;749.694;17.04;6.798;1331.763;30.27;12.076;0;0;0;0;0;0;0;0;228.78;5.2;-2.642;10839.328;246.37;2.075;3.098;NA;136.293;NA;1.236;NA;11028.069;1536.113;1331.763;30.27;12.076;106.031;2.41;0.961;339.65;7.72;3.08
"Australia";2013;"AUS";23111788;1087110184960;144.082;3.33;1.334;636.761;6726.005;155.45;231.834;143811.594;3323.743;62.29;249.56;249.56;1.268;19.473;67307.039;1.431;9260.642;214.03;85.763;2281.087;52.72;22.908;26210.252;605.766;21.125;158.91;825.985;19.09;7.649;1537.311;35.53;14.237;0;0;0;0;0;0;0;0;253.55;5.86;-41.561;8861.653;204.809;2.348;3.332;NA;144.154;NA;1.335;NA;10797.952;1555.586;1537.311;35.53;14.237;166.582;3.85;1.543;400.661;9.26;3.711
"Australia";2014;"AUS";23469578;1117472423936;151.26;3.55;1.433;643.247;6614.094;155.23;235.706;151662.266;3559.449;62.681;247.65;247.65;0.699;10.872;66744.195;1.402;9156.108;214.89;86.772;2286.364;53.66;46.978;27812.354;652.744;21.668;159.3;616.969;14.48;5.847;1395.849;32.76;13.228;0;0;0;0;0;0;0;0;255.65;6;11.563;9219.25;216.372;2.423;3.546;NA;151.105;NA;1.432;NA;10551.958;1566.458;1395.849;32.76;13.228;210.911;4.95;1.999;416.71;9.78;3.949
"Australia";2015;"AUS";23820240;1145386827776;154.49;3.68;1.449;643.254;6809.335;162.2;-3.747;149272.328;3555.703;63.861;253.99;253.99;2.24;35.094;67234.93;1.398;9159.857;218.19;85.905;2086.881;49.71;90.233;31190.988;742.977;19.572;163.38;591.514;14.09;5.547;1502.923;35.8;14.095;0;0;0;0;0;0;0;0;263.641;6.28;-20.951;8203.984;195.421;2.473;3.678;NA;154.409;NA;1.448;NA;10662.781;1601.552;1502.923;35.8;14.095;260.283;6.2;2.441;496.636;11.83;4.658
"Australia";2016;"AUS";24195706;1176481300480;150.027;3.63;1.406;629.942;6710.282;162.36;7.353;147259.828;3563.056;62.874;258.23;258.23;0.326;5.214;66407.094;1.366;8947.455;216.49;83.836;1988.369;48.11;197.82;38882.809;940.797;18.631;162.67;728.642;17.63;6.827;1725.099;41.74;16.164;0;0;0;0;0;0;0;0;248.804;6.02;-16.875;7379.248;178.546;2.331;3.628;NA;149.924;NA;1.405;NA;10672.556;1606.766;1725.099;41.74;16.164;307.493;7.44;2.881;538.939;13.04;5.05
"Australia";2017;"AUS";24590336;1205343092736;144.772;3.56;1.375;629.764;6472.868;159.17;-89.742;141247.078;3473.313;61.463;258.97;258.97;-0.299;-4.797;65146.316;1.329;8937.657;219.78;84.867;2240.311;55.09;162.149;44852.84;1102.946;21.273;163.09;548.996;13.5;5.213;1593.715;39.19;15.133;0;0;0;0;0;0;0;0;224.478;5.52;-16.88;6574.389;161.666;2.132;3.562;NA;144.841;NA;1.375;NA;10531.373;1601.97;1593.715;39.19;15.133;362.744;8.92;3.444;537.203;13.21;5.101
"Australia";2018;"AUS";24979228;1238559621120;143.719;3.59;1.367;606.176;6267.607;156.56;164.724;145642.516;3638.038;59.612;262.63;262.63;1.467;23.495;65072.668;1.312;8532.689;213.14;81.156;2060.112;51.46;171.072;51003.121;1274.019;19.594;159.2;692.976;17.31;6.591;1981.246;49.49;18.844;0;0;0;0;0;0;0;0;204.97;5.12;9.082;6835.625;170.749;1.95;3.588;NA;143.645;NA;1.366;NA;10513.936;1625.465;1981.246;49.49;18.844;493.61;12.33;4.695;650.941;16.26;6.191
"Australia";2019;"AUS";25357168;NA;136.845;3.47;1.305;586.536;5909.177;149.84;24.064;144420.766;3662.102;56.352;265.9;265.9;3.371;54.791;66263.539;NA;8306.921;210.64;79.218;2197.012;55.71;187.005;57617.781;1461.024;20.951;155.96;552.901;14.02;5.273;2179.265;55.26;20.782;0;0;0;0;0;0;0;0;200.732;5.09;53.185;8831.165;223.933;1.914;3.468;NA;136.755;NA;1.304;NA;10486.187;1680.256;2179.265;55.26;20.782;721.689;18.3;6.882;767.83;19.47;7.322
"Australia";2020;"AUS";25670052;NA;132.84;3.41;1.286;562.439;5567.966;142.93;-289.615;131378.25;3372.486;53.891;265.22;265.22;-5.545;-93.174;61826.211;NA;7827.798;200.94;75.764;2069.337;53.12;-2.384;56822.621;1458.64;20.029;149.17;561.744;14.42;5.437;2504.085;64.28;24.236;0;0;0;0;0;0;0;0;190.494;4.89;-1.663;8658.755;222.271;1.844;3.41;NA;132.856;NA;1.286;NA;10331.884;1587.082;2504.085;64.28;24.236;928.709;23.84;8.989;880.793;22.61;8.525
"Australia";2021;"AUS";25921094;NA;128.853;3.34;1.249;533.034;5300.702;137.4;-69.697;127417.039;3302.789;51.374;267.45;267.45;0.347;5.508;61439.91;NA;7336.882;190.18;71.109;1837.5;47.63;23.572;57181.676;1482.212;17.809;142.56;614.943;15.94;5.96;2980.97;77.27;28.891;0;0;0;0;0;0;0;0;198.68;5.15;-8.046;8264.5;214.225;1.926;3.344;NA;129.009;NA;1.25;NA;10317.852;1592.59;2980.97;77.27;28.891;1203.267;31.19;11.662;1033.907;26.8;10.021
"Australia";2022;"AUS";26177410;NA;124.153;3.25;1.188;501.7;5001.641;130.93;-119.137;121618.289;3183.652;47.863;273.55;273.55;4.307;68.598;63458.84;NA;6978.918;182.69;66.785;1768.319;46.29;45.942;58376.801;1528.153;16.922;137.24;653.999;17.12;6.258;3470.932;90.86;33.215;0;0;0;0;0;0;0;0;208.959;5.47;-10.782;7771.708;203.443;2;3.246;NA;123.991;NA;1.187;NA;10449.849;1661.188;3470.932;90.86;33.215;1483.722;38.84;14.199;1209.058;31.65;11.57
"Austria";1999;"AUT";7991382;270186299392;200.216;1.6;2.67;NA;553.096;4.42;-0.417;405.843;3.243;7.377;58.02;59.92;2.299;8.767;48808.664;1.444;2198.618;17.57;29.322;1162.502;9.29;1.758;2266.786;18.115;15.504;NA;5092.987;40.7;67.924;5299.458;42.35;70.678;-1.9;-3.275;0;0;0;0;0;0;483.02;3.86;-1.568;1508.871;12.058;6.442;1.6;0;200.216;0;2.67;0;7498.077;390.049;5299.458;42.35;70.678;0;0;0;6.257;0.05;0.083
"Austria";2000;"AUT";8010425;280410161152;191.001;1.53;2.556;198.496;714.069;5.72;0.33;446.094;3.573;9.557;58.48;59.85;0.35;1.367;48863.281;1.396;2048.58;16.41;27.419;979.973;7.85;0.677;2345.875;18.791;13.116;11.88;5223.194;41.84;69.908;5422.933;43.44;72.581;-1.37;-2.343;0;0;0;0;0;0;354.538;2.84;0.679;1590.091;12.737;4.745;1.53;0;191.001;0;2.556;0;7471.514;391.416;5422.933;43.44;72.581;0;0;0;8.739;0.07;0.117
"Austria";2001;"AUT";8039633;285335945216;207.721;1.67;2.735;221.422;857.004;6.89;-0.117;429.905;3.456;11.284;61.28;61.06;3.564;13.952;50421.105;1.421;2340.903;18.82;30.822;1088.358;8.75;-0.76;2242.822;18.031;14.33;13.52;5032.568;40.46;66.263;5253.971;42.24;69.178;0.22;0.359;0;0;0;0;0;0;395.54;3.18;0.208;1610.167;12.945;5.208;1.67;0;207.721;0;2.735;0;7594.874;405.367;5253.971;42.24;69.178;1.244;0.01;0.016;12.438;0.1;0.164
"Austria";2002;"AUT";8078994;291225468928;188.142;1.52;2.505;219.311;818.171;6.61;0.59;500.886;4.047;10.891;61.39;60.69;0.158;0.64;50254.641;1.394;2325.785;18.79;30.961;1152.371;9.31;1.541;2422.612;19.572;15.34;13.31;4979.58;40.23;66.288;5186.29;41.9;69.039;0.7;1.14;0;0;0;0;0;0;355.242;2.87;0.435;1656.142;13.38;4.729;1.52;0;188.142;0;2.505;0;7512.074;406.007;5186.29;41.9;69.039;1.238;0.01;0.016;17.329;0.14;0.231
"Austria";2003;"AUT";8120105;294604374016;203.199;1.65;2.842;272.477;1039.395;8.44;-0.745;406.586;3.302;14.537;63.67;58.06;1.046;4.247;50523.203;1.393;2810.308;22.82;39.304;1374.366;11.16;2.197;2680.869;21.769;19.221;15.82;4089.849;33.21;57.199;4339.846;35.24;60.696;5.61;8.811;0;0;0;0;0;0;396.547;3.22;-0.464;1590.602;12.916;5.546;1.65;0;203.199;0;2.842;0;7150.154;410.254;4339.846;35.24;60.696;1.232;0.01;0.017;45.566;0.37;0.637
"Austria";2004;"AUT";8171215;303786426368;233.747;1.91;3.084;252.059;968.032;7.91;-2.628;82.422;0.673;12.772;65.01;61.93;1.857;7.617;51139.312;1.376;2730.316;22.31;36.025;1340.07;10.95;-1.15;2523.415;20.619;17.681;15.61;4498.719;36.76;59.357;4848.728;39.62;63.975;3.08;4.738;0;0;0;0;0;0;422.214;3.45;0.141;1597.968;13.057;5.571;1.91;0;233.747;0;3.084;0;7579.044;417.87;4848.728;39.62;63.975;2.448;0.02;0.032;113.814;0.93;1.502
"Austria";2005;"AUT";8227034;311537598464;295.368;2.43;3.768;249.806;871.517;7.17;-0.673;0;0;11.118;67.11;64.49;1.816;7.588;51714.719;1.366;2869.807;23.61;36.61;1583.803;13.03;-2.468;2206.254;18.151;20.205;16.11;4509.523;37.1;57.528;4968.984;40.88;63.39;2.62;3.904;0;0;0;0;0;0;414.487;3.41;-1.306;1428.392;11.751;5.288;2.43;0;295.368;0;3.768;0;7838.791;425.459;4968.984;40.88;63.39;2.431;0.02;0.031;161.662;1.33;2.062
"Austria";2006;"AUT";8267771;323263922176;390.674;3.23;5.186;247.27;891.413;7.37;0;0;0;11.834;68.62;62.28;-1.046;-4.45;50921.684;1.302;2614.973;21.62;34.714;1290.553;10.67;2.821;2536.624;20.972;17.132;15.4;4313.134;35.66;57.258;4917.892;40.66;65.286;6.34;9.239;0;0;0;0;0;0;433.007;3.58;0.416;1471.634;12.167;5.748;3.23;0;390.674;0;5.186;0;7532.865;421.009;4917.892;40.66;65.286;2.419;0.02;0.032;211.665;1.75;2.81
"Austria";2007;"AUT";8294720;336315973632;489.468;4.06;6.454;228.422;795.687;6.6;0;0;0;10.491;68.93;62.91;-2.142;-9.017;49669.195;1.225;2379.827;19.74;31.378;1193.53;9.9;-0.429;2476.686;20.543;15.737;14.37;4466.697;37.05;58.894;5204.515;43.17;68.622;6.02;8.733;0;0;0;0;0;0;390.61;3.24;0.302;1503.202;12.469;5.15;4.06;0;489.468;0;6.454;0;7584.343;411.992;5204.515;43.17;68.622;2.411;0.02;0.032;245.94;2.04;3.243
"Austria";2008;"AUT";8321134;342890905600;499.932;4.16;6.45;220;664.573;5.53;0;0;0;8.574;69.36;64.5;1.946;8.017;50475.008;1.225;2399.913;19.97;30.961;1343.567;11.18;-3.519;2045.959;17.025;17.333;14.19;4606.344;38.33;59.426;5351.434;44.53;69.039;4.86;7.007;0;0;0;0;0;0;391.774;3.26;-0.245;1469.038;12.224;5.054;4.16;0;499.932;0;6.45;0;7751.347;420.009;5351.434;44.53;69.039;3.605;0.03;0.047;241.554;2.01;3.116
"Austria";2009;"AUT";8342939;331192238080;513.009;4.28;6.456;199.397;450.681;3.76;0;0;0;5.671;67.08;66.3;-3.134;-13.164;48765.184;1.228;2291.759;19.12;28.839;1479.095;12.34;0.306;2077.232;17.33;18.612;13.22;4902.35;40.9;61.689;5655.082;47.18;71.161;0.78;1.163;0;0;0;0;0;0;361.983;3.02;0.08;1474.77;12.304;4.555;4.28;0;513.009;0;6.456;0;7946.84;406.845;5655.082;47.18;71.161;5.993;0.05;0.075;233.731;1.95;2.941
"Austria";2010;"AUT";8362829;338927091712;535.704;4.48;6.597;229.569;588.318;4.92;0;0;0;7.245;70.35;67.91;3.272;13.312;50240.961;1.24;2740.699;22.92;33.751;1715.927;14.35;0.739;2160.659;18.069;21.131;15.59;4586.965;38.36;56.487;5379.759;44.99;66.249;2.44;3.468;0;0;0;0;0;0;436.455;3.65;0.35;1513.116;12.654;5.375;4.48;0;535.704;0;6.597;0;8120.458;420.157;5379.759;44.99;66.249;10.762;0.09;0.133;246.328;2.06;3.033
"Austria";2011;"AUT";8391201;349843128320;543.426;4.56;7.324;239.158;647.106;5.43;0;0;0;8.721;70.46;62.26;-5.733;-24.088;47200.484;1.132;2544.332;21.35;34.292;1482.505;12.44;-0.265;2121.779;17.804;19.981;14.89;4080.465;34.24;54.995;4875.345;40.91;65.708;8.2;11.638;0;0;0;0;0;0;414.72;3.48;0.554;1573.971;13.208;5.589;4.56;0;543.426;0;7.324;0;7419.677;396.069;4875.345;40.91;65.708;20.259;0.17;0.273;231.195;1.94;3.116
"Austria";2012;"AUT";8429641;352450904064;555.184;4.68;6.812;186.754;520.781;4.39;0;0;0;6.39;71.5;68.7;4.66;18.455;49174.594;1.176;2060.586;17.37;25.284;1151.888;9.71;1.331;2270.022;19.135;14.134;12.83;5201.882;43.85;63.828;6089.228;51.33;74.716;2.8;3.916;0;0;0;0;0;0;387.917;3.27;-0.408;1518.415;12.8;4.76;4.68;0;555.184;0;6.812;0;8149.813;414.524;6089.228;51.33;74.716;40.334;0.34;0.495;291.827;2.46;3.581
"Austria";2013;"AUT";8479542;352913752064;554.275;4.7;7.277;172.163;496.489;4.21;0;0;0;6.518;71.86;64.59;-0.801;-3.321;48493.574;1.165;1661.646;14.09;21.815;784.24;6.65;-3.737;1815.966;15.399;10.296;11.12;4955.456;42.02;65.057;5955.511;50.5;78.185;7.27;10.117;0;0;0;0;0;0;380.917;3.23;-1.928;1282.152;10.872;5.001;4.7;0;554.275;0;7.277;0;7617.156;411.203;5955.511;50.5;78.185;74.296;0.63;0.975;371.482;3.15;4.877
"Austria";2014;"AUT";8546066;355364634624;532.409;4.55;7.384;151.574;344.018;2.94;0;0;0;4.771;70.89;61.62;-3.99;-16.405;46196.465;1.111;1336.287;11.42;18.533;622.509;5.32;-1.366;1642.018;14.033;8.634;9.34;4798.699;41.01;66.553;5874.048;50.2;81.467;9.27;13.077;0;0;0;0;0;0;369.761;3.16;0.652;1348.422;11.524;5.128;4.55;0;532.409;0;7.384;0;7210.335;394.798;5874.048;50.2;81.467;92.44;0.79;1.282;450.5;3.85;6.248
"Austria";2015;"AUT";8642422;358988120064;538.044;4.65;7.518;174.454;341.34;2.95;0;0;0;4.77;71.91;61.85;0.012;0.046;45686.785;1.1;1650;14.26;23.056;886.326;7.66;-0.615;1552.542;13.418;12.385;10.79;4299.721;37.16;60.081;5506.558;47.59;76.944;10.06;13.99;0;0;0;0;0;0;422.335;3.65;-0.434;1283.121;11.089;5.901;4.65;0;538.044;0;7.518;0;7156.558;394.844;5506.558;47.59;76.944;108.766;0.94;1.52;560.028;4.84;7.825
"Austria";2016;"AUT";8736491;364218286080;547.13;4.78;7.326;161.686;233.503;2.04;0;0;0;3.126;72.41;65.25;3.328;13.139;46698.785;1.12;1621.933;14.17;21.716;971.786;8.49;-0.818;1442.18;12.6;13.011;10.55;4575.063;39.97;61.257;5846.741;51.08;78.284;7.16;9.888;0;0;0;0;0;0;416.643;3.64;-1.29;1121.665;9.799;5.579;4.78;0;547.13;0;7.326;0;7468.674;407.984;5846.741;51.08;78.284;125.909;1.1;1.686;598.639;5.23;8.015
"Austria";2017;"AUT";8797497;373237972992;559.25;4.92;7.298;171.462;200.057;1.76;NA;NA;NA;2.611;73.97;67.42;2.26;9.221;47423.047;1.118;1860.757;16.37;24.281;1240.125;10.91;NA;NA;NA;16.182;11.56;4352.375;38.29;56.793;5802.787;51.05;75.719;6.55;8.855;0;0;0;0;0;0;420.574;3.7;NA;NA;NA;5.488;4.92;0;559.25;0;7.298;0;7663.543;417.204;5802.787;51.05;75.719;144.359;1.27;1.884;746.803;6.57;9.745
"Austria";2018;"AUT";8840518;382269456384;557.66;4.93;7.58;165.898;204.739;1.81;NA;NA;NA;2.783;73.99;65.04;-2.131;-8.891;46186.543;1.068;1694.471;14.98;23.032;1122.106;9.92;NA;NA;NA;15.252;10.79;4257.669;37.64;57.872;5662.564;50.06;76.968;8.95;12.096;0;0;0;0;0;0;367.625;3.25;NA;NA;NA;4.997;4.93;0;557.66;0;7.58;0;7357.035;408.313;5662.564;50.06;76.968;165.149;1.46;2.245;682.087;6.03;9.271
"Austria";2019;"AUT";8879939;NA;524.778;4.66;6.576;160.457;168.92;1.5;NA;NA;NA;2.117;73.99;70.86;5.073;20.715;48314.258;NA;1826.589;16.22;22.89;1274.783;11.32;NA;NA;NA;15.975;11.37;4598.005;40.83;57.621;6153.195;54.64;77.11;3.13;4.23;0;0;0;0;0;0;382.885;3.4;NA;NA;NA;4.798;4.66;0;524.778;0;6.576;0;7979.784;429.028;6153.195;54.64;77.11;191.443;1.7;2.399;838.97;7.45;10.514
"Austria";2020;"AUT";8907780;NA;515.28;4.59;6.634;142.506;62.866;0.56;NA;NA;NA;0.809;71.39;69.19;-6.509;-27.926;45028.27;NA;1545.84;13.77;19.902;1117.001;9.95;NA;NA;NA;14.381;9.86;4714.979;42;60.702;6221.527;55.42;80.098;2.2;3.082;0;0;0;0;0;0;365.972;3.26;NA;NA;NA;4.712;4.59;0;515.28;0;6.634;0;7767.368;401.102;6221.527;55.42;80.098;229.013;2.04;2.948;762.255;6.79;9.814
"Austria";2021;"AUT";8922086;NA;502.125;4.48;6.692;147.573;15.691;0.14;NA;NA;NA;0.209;74.49;66.95;0.634;2.543;45241.051;NA;1591.556;14.2;21.21;1190.305;10.62;NA;NA;NA;15.863;9.88;4343.155;38.75;57.879;5912.294;52.75;78.79;7.54;10.122;0;0;0;0;0;0;385.56;3.44;NA;NA;NA;5.138;4.48;0;502.125;0;6.692;0;7503.85;403.645;5912.294;52.75;78.79;311.586;2.78;4.152;755.429;6.74;10.067
"Austria";2022;"AUT";8939617;NA;619.713;5.54;8.404;158.222;15.661;0.14;NA;NA;NA;0.212;74.62;65.92;-5.464;-22.054;42685.379;NA;1672.331;14.95;22.679;1271.867;11.37;NA;NA;NA;17.248;10.43;3975.562;35.54;53.914;5701.587;50.97;77.321;8.7;11.659;0;0;0;0;0;0;384.804;3.44;NA;NA;NA;5.218;5.54;0;619.713;0;8.404;0;7373.917;381.591;5701.587;50.97;77.321;327.755;2.93;4.445;778.557;6.96;10.558
"Bahrain";1999;"BHR";692138;9805050880;NA;NA;NA;NA;NA;NA;0;0;0;NA;NA;NA;2.6;2.679;152743.703;10.782;NA;NA;NA;NA;NA;3.047;131130.672;90.761;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;0;0;0;NA;NA;NA;-0.17;40942.961;28.338;NA;NA;NA;NA;NA;NA;NA;NA;105.72;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Bahrain";2000;"BHR";711446;11416501248;0;0;0;509.217;0;0;0;0;0;0;13.02;13.02;5.824;6.157;157253.031;9.8;18300.758;13.02;100;16628.105;11.83;0.989;128961.398;91.749;90.86;6.63;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1672.65;1.19;0.419;40420.531;28.757;9.14;0;0;0;0;0;0;18300.758;111.877;0;0;0;0;0;0;0;0;0
"Bahrain";2001;"BHR";730263;12778555392;0;0;0;509.832;0;0;0;0;0;0;13.73;13.73;3.498;3.913;158559.688;9.061;18801.445;13.73;100;17089.734;12.48;3.791;130830.195;95.54;90.896;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1711.712;1.25;-0.74;38365.473;28.017;9.104;0;0;0;0;0;0;18801.445;115.79;0;0;0;0;0;0;0;0;0
"Bahrain";2002;"BHR";748332;14457704448;0;0;0;509.066;0;0;0;0;0;0;14.34;14.34;6.699;7.757;165096.562;8.545;19162.617;14.34;100;17412.057;13.03;3.454;132286.938;98.995;90.865;7.3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1750.56;1.31;-0.054;37367.18;27.963;9.135;0;0;0;0;0;0;19162.617;123.547;0;0;0;0;0;0;0;0;0
"Bahrain";2003;"BHR";778260;16810481664;0;0;0;502.373;0;0;0;0;0;0;14.75;14.75;4.48;5.534;165859.016;7.679;18952.535;14.75;100;17847.506;13.89;1.779;129486.227;100.774;94.169;7.41;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1105.029;0.86;0.314;36333.605;28.277;5.831;0;0;0;0;0;0;18952.535;129.081;0;0;0;0;0;0;0;0;0
"Bahrain";2004;"BHR";833454;19587602432;0;0;0;502.307;0;0;0;0;0;0;15.17;15.17;3.588;4.632;160432.516;6.826;18201.365;15.17;100;17145.518;14.29;-8.075;111222.562;92.699;94.199;7.62;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1055.847;0.88;0.139;34094.043;28.416;5.801;0;0;0;0;0;0;18201.365;133.713;0;0;0;0;0;0;0;0;0
"Bahrain";2005;"BHR";901928;22640009216;0;0;0;500;0;0;0;0;0;0;18.2;18.2;12.184;16.291;166315.328;6.626;20178.994;18.2;100;19247.658;17.36;9.044;112805.961;101.743;95.385;9.1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;931.338;0.84;-1.796;29514.893;26.62;4.615;0;0;0;0;0;0;20178.994;150.004;0;0;0;0;0;0;0;0;0
"Bahrain";2006;"BHR";970986;25959809024;0;0;0;499.494;0;0;0;0;0;0;19.78;19.78;6.697;10.046;164833.391;6.165;20371.045;19.78;100;19423.557;18.86;5.889;110848.227;107.632;95.349;9.88;0;0;0;0;0;0;0;0;0;0;0;0;0;0;947.49;0.92;0.459;27888.455;27.079;4.651;0;0;0;0;0;0;20371.045;160.051;0;0;0;0;0;0;0;0;0
